dataset_id,ten_tieng_viet,duong_dan,nguon,source_url,ngay_cap_nhat,loai_du_lieu,do_tin_cay,dung_cho_kpi_nao,gioi_han_du_lieu,can_cap_nhat_khong,tooltip_giai_thich
kpi_confidence_scores_052117Z,kpi confidence scores 052117Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_052117Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_052117Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_054220Z,kpi confidence scores 054220Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_054220Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_054220Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_073803Z,kpi confidence scores 073803Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_073803Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_073803Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_083719Z,kpi confidence scores 083719Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_083719Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_083719Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_090406Z,kpi confidence scores 090406Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_090406Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_090406Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_092316Z,kpi confidence scores 092316Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_092316Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_092316Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_095553Z,kpi confidence scores 095553Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_095553Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_095553Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_095620Z,kpi confidence scores 095620Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_095620Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_095620Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_102114Z,kpi confidence scores 102114Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_102114Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_102114Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_105037Z,kpi confidence scores 105037Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_105037Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_105037Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_143522Z,kpi confidence scores 143522Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_143522Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_143522Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_confidence_scores_151825Z,kpi confidence scores 151825Z,datasets/gold/archive/2026-05-20/kpi_confidence_scores_151825Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_confidence_scores_151825Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_052117Z,kpi scale catalog 052117Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_052117Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_052117Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_054220Z,kpi scale catalog 054220Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_054220Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_054220Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_073803Z,kpi scale catalog 073803Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_073803Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_073803Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_083719Z,kpi scale catalog 083719Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_083719Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_083719Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_090406Z,kpi scale catalog 090406Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_090406Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_090406Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_092316Z,kpi scale catalog 092316Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_092316Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_092316Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_095553Z,kpi scale catalog 095553Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_095553Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_095553Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_095620Z,kpi scale catalog 095620Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_095620Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_095620Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_102114Z,kpi scale catalog 102114Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_102114Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_102114Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_105037Z,kpi scale catalog 105037Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_105037Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_105037Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_143522Z,kpi scale catalog 143522Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_143522Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_143522Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
kpi_scale_catalog_151825Z,kpi scale catalog 151825Z,datasets/gold/archive/2026-05-20/kpi_scale_catalog_151825Z.csv,repo SEA,datasets/gold/archive/2026-05-20/kpi_scale_catalog_151825Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_052117Z,local spending poi 052117Z,datasets/gold/archive/2026-05-20/local_spending_poi_052117Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_052117Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_054220Z,local spending poi 054220Z,datasets/gold/archive/2026-05-20/local_spending_poi_054220Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_054220Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_073803Z,local spending poi 073803Z,datasets/gold/archive/2026-05-20/local_spending_poi_073803Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_073803Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_083719Z,local spending poi 083719Z,datasets/gold/archive/2026-05-20/local_spending_poi_083719Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_083719Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_090406Z,local spending poi 090406Z,datasets/gold/archive/2026-05-20/local_spending_poi_090406Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_090406Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_092316Z,local spending poi 092316Z,datasets/gold/archive/2026-05-20/local_spending_poi_092316Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_092316Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_095553Z,local spending poi 095553Z,datasets/gold/archive/2026-05-20/local_spending_poi_095553Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_095553Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_095620Z,local spending poi 095620Z,datasets/gold/archive/2026-05-20/local_spending_poi_095620Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_095620Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_102114Z,local spending poi 102114Z,datasets/gold/archive/2026-05-20/local_spending_poi_102114Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_102114Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_105037Z,local spending poi 105037Z,datasets/gold/archive/2026-05-20/local_spending_poi_105037Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_105037Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_143522Z,local spending poi 143522Z,datasets/gold/archive/2026-05-20/local_spending_poi_143522Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_143522Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
local_spending_poi_151825Z,local spending poi 151825Z,datasets/gold/archive/2026-05-20/local_spending_poi_151825Z.csv,repo SEA,datasets/gold/archive/2026-05-20/local_spending_poi_151825Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_052117Z,national destination alerts 052117Z,datasets/gold/archive/2026-05-20/national_destination_alerts_052117Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_052117Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_054220Z,national destination alerts 054220Z,datasets/gold/archive/2026-05-20/national_destination_alerts_054220Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_054220Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_073803Z,national destination alerts 073803Z,datasets/gold/archive/2026-05-20/national_destination_alerts_073803Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_073803Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_083719Z,national destination alerts 083719Z,datasets/gold/archive/2026-05-20/national_destination_alerts_083719Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_083719Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_090406Z,national destination alerts 090406Z,datasets/gold/archive/2026-05-20/national_destination_alerts_090406Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_090406Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_092316Z,national destination alerts 092316Z,datasets/gold/archive/2026-05-20/national_destination_alerts_092316Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_092316Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_095553Z,national destination alerts 095553Z,datasets/gold/archive/2026-05-20/national_destination_alerts_095553Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_095553Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_095620Z,national destination alerts 095620Z,datasets/gold/archive/2026-05-20/national_destination_alerts_095620Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_095620Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_102114Z,national destination alerts 102114Z,datasets/gold/archive/2026-05-20/national_destination_alerts_102114Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_102114Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_105037Z,national destination alerts 105037Z,datasets/gold/archive/2026-05-20/national_destination_alerts_105037Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_105037Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_143522Z,national destination alerts 143522Z,datasets/gold/archive/2026-05-20/national_destination_alerts_143522Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_143522Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
national_destination_alerts_151825Z,national destination alerts 151825Z,datasets/gold/archive/2026-05-20/national_destination_alerts_151825Z.csv,repo SEA,datasets/gold/archive/2026-05-20/national_destination_alerts_151825Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_052117Z,news action recommendations 052117Z,datasets/gold/archive/2026-05-20/news_action_recommendations_052117Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_052117Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_054220Z,news action recommendations 054220Z,datasets/gold/archive/2026-05-20/news_action_recommendations_054220Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_054220Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_073803Z,news action recommendations 073803Z,datasets/gold/archive/2026-05-20/news_action_recommendations_073803Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_073803Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_083719Z,news action recommendations 083719Z,datasets/gold/archive/2026-05-20/news_action_recommendations_083719Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_083719Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_090406Z,news action recommendations 090406Z,datasets/gold/archive/2026-05-20/news_action_recommendations_090406Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_090406Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_092316Z,news action recommendations 092316Z,datasets/gold/archive/2026-05-20/news_action_recommendations_092316Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_092316Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_095553Z,news action recommendations 095553Z,datasets/gold/archive/2026-05-20/news_action_recommendations_095553Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_095553Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_095620Z,news action recommendations 095620Z,datasets/gold/archive/2026-05-20/news_action_recommendations_095620Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_095620Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
news_action_recommendations_102114Z,news action recommendations 102114Z,datasets/gold/archive/2026-05-20/news_action_recommendations_102114Z.csv,repo SEA,datasets/gold/archive/2026-05-20/news_action_recommendations_102114Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
