destination_id,ten_diem_den,metric_name,metric_score,confidence_score,confidence_label,confidence_reason,source_list,last_updated,proxy_validation_error
con_dao,Con Dao,Điểm áp lực điểm đến,27.69,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
con_dao,Con Dao,Điểm rủi ro thời tiết,65.62,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
con_dao,Con Dao,Điểm sẵn sàng hạ tầng,36.71,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
con_dao,Con Dao,Điểm cơ hội kinh tế,30.01,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
con_dao,Con Dao,Điểm điều phối khách,35.0,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
sa_pa,Sa Pa,Điểm áp lực điểm đến,24.69,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
sa_pa,Sa Pa,Điểm rủi ro thời tiết,50.8,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
sa_pa,Sa Pa,Điểm sẵn sàng hạ tầng,44.99,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
sa_pa,Sa Pa,Điểm cơ hội kinh tế,39.64,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
sa_pa,Sa Pa,Điểm điều phối khách,35.0,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
ho_chi_minh_city,Ho Chi Minh City,Điểm áp lực điểm đến,16.48,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
ho_chi_minh_city,Ho Chi Minh City,Điểm rủi ro thời tiết,47.1,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
ho_chi_minh_city,Ho Chi Minh City,Điểm sẵn sàng hạ tầng,40.17,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
ho_chi_minh_city,Ho Chi Minh City,Điểm cơ hội kinh tế,32.66,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
ho_chi_minh_city,Ho Chi Minh City,Điểm điều phối khách,75.2,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
da_lat,Da Lat,Điểm áp lực điểm đến,16.38,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
da_lat,Da Lat,Điểm rủi ro thời tiết,41.74,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
da_lat,Da Lat,Điểm sẵn sàng hạ tầng,55.42,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
da_lat,Da Lat,Điểm cơ hội kinh tế,56.12,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
da_lat,Da Lat,Điểm điều phối khách,35.0,61.5,Trung bình,Nguồn: mixed_proxy_thieu_du_lieu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,2026-05-20T12:12:36+07:00,
